"source_file","format","dimensions","file_size_bytes","transparency","pages_used","display_dimensions","fold_context","decorative_or_meaningful","loading","candidate_output_formats","responsive_variants_required","referenced"
"assets/photos/portrait20.jpeg","jpeg","4000x6000","3591685","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 4000","false"
"assets/photos/portrait19.jpeg","jpeg","4000x6000","3553889","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 4000","false"
"assets/photos/portrait17.jpeg","jpeg","4000x6000","3495540","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 4000","false"
"assets/photos/portrait25.jpeg","jpeg","4000x6000","3400705","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 4000","false"
"assets/photos/portrait23.jpeg","jpeg","4000x6000","3089638","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 4000","false"
"assets/photos/portrait24.jpeg","jpeg","4000x6000","3076189","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 4000","false"
"assets/photos/portrait26.jpeg","jpeg","4000x6000","3069640","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 4000","false"
"assets/photos/portrait27.jpeg","jpeg","4000x6000","2981469","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 4000","false"
"assets/photos/portrait28.jpeg","jpeg","4000x6000","2978772","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 4000","false"
"assets/photos/portrait16.jpeg","jpeg","4000x6000","2928729","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 4000","false"
"assets/photos/portrait3.jpeg","jpeg","4000x5531","2890050","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 4000","false"
"assets/photos/portrait21.jpeg","jpeg","4000x6000","2869500","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 4000","false"
"assets/photos/portrait29.jpeg","jpeg","4000x6000","2841686","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 4000","false"
"assets/photos/portrait12.jpeg","jpeg","4000x5493","2815081","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 4000","false"
"assets/photos/portrait4.jpeg","jpeg","4000x5042","2720749","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 4000","false"
"assets/backgrounds/site-panorama-v2.png","png","1774x887","2706349","false","css/site.css","CSS-dependent","CSS-dependent","decorative unless surrounding content establishes meaning","CSS resource discovery","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1774","true"
"assets/photos/portrait5.jpeg","jpeg","4000x5023","2706337","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 4000","false"
"assets/photos/portrait7.jpeg","jpeg","4000x5616","2679985","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 4000","false"
"assets/photos/portrait14.jpeg","jpeg","4000x6000","2670446","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 4000","false"
"assets/photos/portrait22.jpeg","jpeg","4000x6000","2615031","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 4000","false"
"assets/photos/portrait13.jpeg","jpeg","4000x6000","2606997","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 4000","false"
"assets/home/home 19.png","png","1122x1402","2603242","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/posts/postsportraits2.png","png","1122x1402","2603242","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/quotations/mission-quote-02.png","png","1122x1402","2603242","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/photos/portrait2.jpeg","jpeg","4000x5531","2595243","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 4000","false"
"assets/photos/portrait15.jpeg","jpeg","4000x6000","2524798","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 4000","false"
"assets/home/home 27.png","png","1122x1402","2518860","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/posts/postsportraits10.png","png","1122x1402","2518860","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/quotations/skin-quote-01.png","png","1122x1402","2518860","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/photos/portrait9.jpeg","jpeg","4000x5549","2482458","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 4000","false"
"assets/photos/portrait1.jpeg","jpeg","4000x5305","2481216","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 4000","false"
"assets/photos/portrait6.jpeg","jpeg","3904x4892","2465634","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 3904","false"
"assets/cta-concepts/fresh-sage-porcelain.png","png","1672x941","2459156","false","css/site.css","CSS-dependent","CSS-dependent","decorative unless surrounding content establishes meaning","CSS resource discovery","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","true"
"assets/home/home 24.png","png","1122x1402","2439461","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/posts/postsportraits7.png","png","1122x1402","2439461","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/quotations/mission-quote-07.png","png","1122x1402","2439461","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/photos/portrait8.jpeg","jpeg","4000x5606","2410131","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 4000","false"
"assets/cta-concepts/dark-botanical-garden.png","png","1672x941","2403798","false","css/site.css","CSS-dependent","CSS-dependent","decorative unless surrounding content establishes meaning","CSS resource discovery","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","true"
"assets/home/home 25.png","png","1122x1402","2403463","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/posts/postsportraits8.png","png","1122x1402","2403463","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/quotations/results-quote-01.png","png","1122x1402","2403463","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/home/home 28.png","png","1122x1402","2403195","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/posts/postsportraits11.png","png","1122x1402","2403195","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/quotations/skin-quote-02.png","png","1122x1402","2403195","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/home/home 34.png","png","1122x1402","2392105","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/posts/postsportraits17.png","png","1122x1402","2392105","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/quotations/testimonials-quote-02.png","png","1122x1402","2392105","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/home/home 35.png","png","1122x1402","2379536","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/posts/postsportraits18.png","png","1122x1402","2379536","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/quotations/thank-you-quote-01.png","png","1122x1402","2379536","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/home/home 22.png","png","1122x1402","2366827","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/posts/postsportraits5.png","png","1122x1402","2366827","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/quotations/mission-quote-05.png","png","1122x1402","2366827","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/home/home 26.png","png","1122x1402","2366027","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/posts/postsportraits9.png","png","1122x1402","2366027","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/quotations/results-quote-02.png","png","1122x1402","2366027","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/home/home 20.png","png","1122x1402","2364255","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/posts/postsportraits3.png","png","1122x1402","2364255","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/quotations/mission-quote-03.png","png","1122x1402","2364255","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/cta-concepts/celadon-apothecary.png","png","1672x941","2351162","false","css/site.css","CSS-dependent","CSS-dependent","decorative unless surrounding content establishes meaning","CSS resource discovery","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","true"
"assets/photos/portrait11.jpeg","jpeg","3756x5099","2332530","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 3756","false"
"assets/home/home 30.png","png","1122x1402","2332154","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/posts/postsportraits13.png","png","1122x1402","2332154","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/quotations/skin-quote-04.png","png","1122x1402","2332154","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/home/home 23.png","png","1122x1402","2323066","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/posts/postsportraits6.png","png","1122x1402","2323066","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/quotations/mission-quote-06.png","png","1122x1402","2323066","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/home/home 33.png","png","1122x1402","2321668","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/posts/postsportraits16.png","png","1122x1402","2321668","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/quotations/testimonials-quote-01.png","png","1122x1402","2321668","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/home/home 18.png","png","1122x1402","2312916","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/posts/postsportraits1.png","png","1122x1402","2312916","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/quotations/mission-quote-01.png","png","1122x1402","2312916","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/home/home 21.png","png","1122x1402","2301242","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/posts/postsportraits4.png","png","1122x1402","2301242","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/quotations/mission-quote-04.png","png","1122x1402","2301242","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/home/home 31.png","png","1122x1402","2294941","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/posts/postsportraits14.png","png","1122x1402","2294941","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/quotations/skin-quote-05.png","png","1122x1402","2294941","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/photos/portrait18.jpeg","jpeg","4000x6000","2264222","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 4000","false"
"assets/home/home 29.png","png","1122x1402","2260815","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/posts/postsportraits12.png","png","1122x1402","2260815","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/quotations/skin-quote-03.png","png","1122x1402","2260815","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/home/home 32.png","png","1122x1402","2253756","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/posts/postsportraits15.png","png","1122x1402","2253756","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/quotations/skin-quote-06.png","png","1122x1402","2253756","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/cta-concepts/ivory-arch-garden.png","png","1672x941","2247588","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","false"
"assets/home/home 36.png","png","1122x1402","2208576","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/posts/postsportraits19.png","png","1122x1402","2208576","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/quotations/values-quote-01.png","png","1122x1402","2208576","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/cta-concepts/nocturne-botanical-bust.png","png","1672x941","2207737","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","false"
"assets/cta-concepts/sage-tuscan-window.png","png","1672x941","2204643","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","false"
"assets/cta-concepts/blush-fresco-pedestal.png","png","1672x941","2186004","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","false"
"assets/cta-concepts/mediterranean-orangery-olive-brass.png","png","1672x941","2143160","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","false"
"assets/hero/clinic/hero 13.png","png","1672x941","2075279","false","accessibility.html | pt/accessibility.html","1672x941","above fold candidate | below fold","meaningful","eager | lazy","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","true"
"assets/photos/portrait32.png","png","1122x1402","2038330","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/hero/clinic/hero 1 10.png","png","1672x941","2016200","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","false"
"assets/photos/portrait37.png","png","1122x1402","1996788","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/hero/hero-final/hero 10.png","png","1672x941","1992990","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","false"
"assets/hero/clinic/hero 2.png","png","1672x941","1979513","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","false"
"assets/photos/portrait35.png","png","1122x1402","1940823","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/treatments/Treatments5.png","png","1672x941","1939806","false","pt/treatments.html | treatments.html","1672x941","below fold","meaningful","lazy","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","true"
"assets/treatments/Treatments24.png","png","1672x941","1937462","false","blog.html | mission.html | pt/blog.html | pt/mission.html","1672x941","below fold","meaningful","lazy","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","true"
"assets/photos/portrait10.jpeg","jpeg","3468x4407","1930889","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 3468","false"
"assets/treatments/Treatments23.png","png","1672x941","1929260","false","accessibility.html | index.html | legal.html | pt/accessibility.html | pt/index.html | pt/legal.html","1672x941","below fold | above fold candidate","meaningful","lazy | eager","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","true"
"assets/photos/portrait31.png","png","1122x1402","1924784","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/hero/hero-final/hero 24.png","png","1672x941","1923821","false","css/site.css","CSS-dependent","CSS-dependent","decorative unless surrounding content establishes meaning","CSS resource discovery","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","true"
"assets/hero/clinic/hero 1 1.png","png","1672x941","1911743","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","false"
"assets/treatments/Treatments2.png","png","1672x941","1903364","false","pt/skin.html | pt/treatments.html | skin.html | treatments.html","1672x941","below fold | above fold candidate","meaningful","lazy | eager","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","true"
"assets/hero/hero-final/hero 21.png","png","1672x941","1902525","false","css/site.css","CSS-dependent","CSS-dependent","decorative unless surrounding content establishes meaning","CSS resource discovery","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","true"
"assets/photos/portrait30.png","png","1122x1402","1898463","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/hero/clinic/hero 18.png","png","1672x941","1895817","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","false"
"assets/treatments/Treatments25.png","png","1672x941","1891478","false","care.html | pt/care.html","1672x941","below fold","meaningful","lazy","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","true"
"assets/treatments/Treatments9.png","png","1672x941","1889263","false","laser.html | pt/laser.html | pt/treatments.html | treatments.html","1672x941","above fold candidate | below fold","meaningful","eager | lazy","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","true"
"assets/hero/hero-final/hero 15.png","png","1672x941","1888528","false","css/site.css","CSS-dependent","CSS-dependent","decorative unless surrounding content establishes meaning","CSS resource discovery","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","true"
"assets/cta-concepts/celadon-lemon-grove-petals.png","png","1672x941","1884345","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","false"
"assets/hero/clinic/hero 20.png","png","1672x941","1883779","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","false"
"assets/treatments/Treatments8.png","png","1672x941","1883260","false","pt/skin.html | pt/treatments.html | skin.html | treatments.html","1672x941","below fold","meaningful","lazy","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","true"
"assets/hero/clinic/hero 1 3.png","png","1672x941","1879057","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","false"
"assets/hero/clinic/hero 1 8.png","png","1672x941","1875418","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","false"
"assets/treatments/Treatments10.png","png","1672x941","1873388","false","laser.html | pt/laser.html | pt/treatments.html | treatments.html","1672x941","below fold","meaningful","lazy","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","true"
"assets/hero/hero-final/hero 14.png","png","1672x941","1865131","false","css/site.css","CSS-dependent","CSS-dependent","decorative unless surrounding content establishes meaning","CSS resource discovery","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","true"
"assets/photos/portrait47.png","png","1122x1402","1864306","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/photos/portrait75.png","png","1122x1402","1862923","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/treatments/Treatments1.png","png","1672x941","1861213","false","pt/treatments.html | treatments.html","1672x941","below fold","meaningful","lazy","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","true"
"assets/photos/portrait34.png","png","1122x1402","1856329","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/hero/clinic/hero 4.png","png","1672x941","1854923","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","false"
